Mixi,161118,56.72099995613098
Ibotta,3964,58.04800009727478
NHNEnt,177484,7.097999811172485
LINE,180642,64.05299997329712
Pepabo,170716,64.16299986839294
ATeam,15486,63.180999994277954
Ponos,22906,63.88199996948242
Fincon,162394,62.992999792099
ComicSmart,14468,63.6010000705719
Eq,17310,67.11100006103516
EAJapan,17774,62.930999994277954
Mixi,161118,56.549999952316284
Ibotta,3964,57.20599985122681
NHNEnt,177484,6.068000078201294
LINE,180642,56.39399981498718
Pepabo,170716,56.051000118255615
ATeam,15486,55.41100001335144
Ponos,22906,55.396000146865845
Fincon,162394,55.42700004577637
ComicSmart,14468,56.44199991226196
Eq,17310,56.83099985122681
EAJapan,17774,56.28500008583069
Uber,7336,65.92600011825562
Xyrality,3066,1.4040000438690186
Mixi,161118,56.50399994850159
Ibotta,3964,56.56599998474121
NHNEnt,177484,7.504000186920166
LINE,180642,56.76799988746643
Pepabo,170716,56.14500021934509
ATeam,15486,56.519999980926514
Ponos,22906,57.704999923706055
Fincon,162394,56.269999980926514
ComicSmart,14468,56.64399981498718
Eq,17310,56.94000005722046
EAJapan,17774,57.22099995613098
Uber,7336,57.407999992370605
xyrality,3066,56.48800015449524
Mixi,161118,56.72199988365173
Ibotta,3964,56.81599998474121
NHNEnt,177484,6.052999973297119
LINE,180642,56.78399991989136
Pepabo,170716,57.39299988746643
ATeam,15486,57.204999923706055
Ponos,22906,58.4060001373291
Fincon,162394,59.20300006866455
ComicSmart,14468,57.532999992370605
Eq,17310,56.36300015449524
EAJapan,17774,58.70299983024597
Uber,7336,58.28200006484985
xyrality,3066,58.236000061035156
TuneBIDemo,999999,5.069999933242798
TuneBIDemo,999999,5.413000106811523
Mixi,161118,56.020999908447266
Ibotta,3964,57.17400002479553
NHNEnt,177484,61.08999991416931
LINE,180642,56.269999980926514
Pepabo,170716,57.03399991989136
ATeam,15486,55.92699980735779
Ponos,22906,55.81699991226196
Fincon,162394,56.31599998474121
ComicSmart,14468,57.736000061035156
Eq,17310,57.67400002479553
EAJapan,17774,57.56399989128113
Uber,7336,57.00200009346008
xyrality,3066,56.26899981498718
Xome,182112,56.92500019073486
HostelWorld,8816,57.56400012969971
TheNewYorkTimes,16948,6.145999908447266
AeriaGames,3080,56.84699988365173
Nexon,186576,64.41200017929077
Mixi,161118,60.5
Ibotta,3964,59.0479998588562
NHNEnt,177484,59.967000007629395
LINE,180642,60.373000144958496
Pepabo,170716,59.56100010871887
ATeam,15486,58.687999963760376
Ponos,22906,58.562999963760376
Fincon,162394,59.1560001373291
ComicSmart,14468,58.688000202178955
Eq,17310,58.111000061035156
EAJapan,17774,59.27999997138977
Uber,7336,57.31499981880188
xyrality,3066,58.735000133514404
Xome,182112,58.26699995994568
HostelWorld,8816,59.5460000038147
TheNewYorkTimes,16948,7.207000017166138
AeriaGames,3080,60.35699987411499
Nexon,186576,58.28200006484985
FutureGames,10468,66.75300002098083
Gamevil,10034,69.3420000076294
BetaTest,3964,18.361000061035156
BetaTest,3964,3952.2279999256134
OpenTable,5490,0.8420000076293945
OpenTable,5490,0.7180001735687256
OpenTable,5490,2357.676999807358
OpenTable,5490,58.18899989128113
BetaTest,5490,79.96600008010864
BetaTest,5490,80.38700008392334
BetaTest,5490,49.15599989891052
BetaTest,5490,76.97099995613098
BetaTest,5490,0.6089999675750732
BetaTest,170716,1.060999870300293
BetaTest,170716,0.7179999351501465
BetaTest,170716,3.0889999866485596
BetaTest,22906,8.689000129699707
OpenTable,5490,1882.34099984169
OpenTable,5490,10.687999963760376
OpenTable,5490,1168.5150001049042
BetaTest,3964,85.75099992752075
BetaTest,3964,12.098000049591064
BetaTest,3964,11.708999872207642
BetaTest,3964,78.18999981880188
BetaTest,3964,84.38800001144409
BetaTest,3964,83.80899977684021
BetaTest,3964,82.40299987792969
BetaTest,3964,0.4479999542236328
BetaTest,3964,83.3199999332428
BetaTest,3964,31.15000009536743
BetaTest,3964,30.901999950408936
BetaTest,3964,0.874000072479248
BetaTest,3964,0.8610000610351562
BetaTest,3964,0.7799999713897705
BetaTest,3964,1.5130000114440918
BetaTest,3964,0.7960000038146973
BetaTest,3964,11.639999866485596
BetaTest,3964,48.40000009536743
BetaTest,3964,32.76099991798401
BetaTest,3964,0.5770001411437988
BetaTest,3964,0.5930001735687256
BetaTest,3964,61.09700012207031
AmericanWell,16778,68.04299998283386
AmericanWell,16778,60.98400020599365
Crowdstar,1693,4.618000030517578
Crowdstar,1693,60.426000118255615
BetaTest,1693,0.437000036239624
BetaTest,1693,328.21399998664856
BetaTest,3964,74.05999994277954
BetaTest,3964,57.60000014305115
BetaTest,3964,56.30800008773804
BetaTest,3964,56.50600004196167
BetaTest,3964,92.17599987983704
BetaTest,3964,123.39900016784668
Uber,7336,65.8050000667572
Twitter,20954,72.10000014305115
HostelWorld,8816,62.626999855041504
OLX,189704,74.24900007247925
ZQGame,9290,71.67000007629395
TheNewyorkTimes,16948,79.03900003433228
NHNStudio629,186648,61.02499985694885
Xyrality,3066,60.67300009727478
MIXI,161118,68.77099990844727
Ibotta,3964,62.75
BetaTest,forTesting,67.33599996566772
GSShop,19082,67.82100009918213
CJMall,20848,97.63499999046326
Memebox,170596,67.92799997329712
NHNEnt,177484,62.27300000190735
Nexon,186576,59.46000003814697
AmericanWell,16778,59.242000102996826
LINE,180642,60.194000005722046
Pepabo,170716,60.34299993515015
ATeam,15486,60.644999980926514
Ponos,22906,59.894999980926514
Fincon,162394,59.740999937057495
ComicSmart,14468,60.12599992752075
Eq,17310,60.42300009727478
EAJapan,17774,59.944000005722046
FutureGames,10468,60.54699993133545
Gamevil,10034,59.94700002670288
Supercell,1681,66.21099996566772
Nickelodeon,19512,88.59599995613098
433,186770,88.29900002479553
JUSTEAT,189406,72.54299998283386
ShopDirect,189772,70.59500002861023
OLXIndia,189650,67.89499998092651
Crowdstar,1693,60.14800000190735
AirRewardz,189204,69.74699997901917
MixRadio,178206,68.24200010299683
TodayTix,14982,68.14000010490417
Ubisoft,6918,60.76200008392334
RockYou,18082,69.91799998283386
OpenTable,5490,62.456000089645386
Wargaming,12276,68.78900003433228
CJMall,20848,59.78999996185303
OLXAfrica,189872,78.37099981307983
RockYou,18082,59.83699989318848
Blizzard,189732,68.88199996948242
GrubHub,180554,67.39100003242493
GiltGroupe,10764,68.48900008201599
OpenTable,5490,60.6489999294281
OpenTable,5490,59.97000002861023
PlayrixTesting,3444,0.4180002212524414
Uber,7336,59.75499987602234
Twitter,20954,58.97199988365173
HostelWorld,8816,59.89199995994568
OLX,189570,66.30900001525879
ZQGame,9290,59.230000019073486
TheNewYorkTimes,16948,60.7979998588562
NHNStudio629,186648,60.43300008773804
Xyrality,3066,59.60300016403198
MIXI,161118,59.85800004005432
Ibotta,3964,59.80299997329712
GSShop,19082,61.133999824523926
CJMall,20848,60.69000005722046
Memebox,170596,61.25600004196167
NHNEnt,177484,61.360000133514404
Nexon,186576,62.15300011634827
AeriaGames,3080,60.15000009536743
AmericanWell,16778,61.6470000743866
LINE,180642,59.02999997138977
Pepabo,170716,58.681999921798706
ATeam,15486,58.47599983215332
Ponos,22906,58.734999895095825
Fincon,162394,59.2039999961853
ComicSmart,14468,58.61399984359741
Eq,17310,59.21599984169006
EAJapan,17774,59.680999994277954
FutureGames,10468,69.34199976921082
Gamevil,10034,59.954999923706055
Supercell,1681,59.67999982833862
Nickelodeon,19512,59.7260000705719
Wargaming,12276,59.14199995994568
433,186770,59.75200009346008
JUSTEAT,189406,60.48300004005432
ShopDirect,189772,61.51900005340576
OLXIndia,189650,62.33899998664856
Crowdstar,1693,60.111000061035156
AirRewardz,189204,59.20699977874756
MixRadio,178206,59.80299997329712
TodayTix,14982,59.04900002479553
Ubisoft,6918,58.92700004577637
RockYou,18082,59.36899995803833
Blizzard,189732,58.44000005722046
GrubHub,180554,58.925999879837036
DraftKings,14062,59.187000036239624
CashCloud,13268,65.60400009155273
Sephora,17908,67.94999980926514
QuestDrop,186354,66.56699991226196
OLXAfrica,189872,58.30900001525879
GiltGroupe,10764,58.39900016784668
AnastasiaInternational,5470,66.67600011825562
Tune BI Demo,999999,0.4760000705718994
ZQGame,9290,62.6710000038147
ZQGame,9290,61.962000131607056
Xyrality,3066,60.06599998474121
MIXI,161118,61.842000007629395
ZQGame,9290,61.200000047683716
Xyrality,3066,60.47099995613098
MIXI,161118,60.805999994277954
OLXAfrica,189872,62.32699990272522
Mixi,161118,62.08200001716614
AirRewardz,189204,64.14000010490417
BetaTest,5490,156.4670000076294
BetaTest,5490,56.055999994277954
BetaTest,5490,96.37599992752075
BetaTest,5490,57.918999910354614
BetaTest,5490,59.33799982070923
BetaTest,5490,55.609999895095825
BetaTest,5490,58.08200001716614
BetaTest,5490,57.25999999046326
BetaTest,5490,55.265000104904175
BetaTest,5490,55.8529999256134
BetaTest,5490,55.65700006484985
BetaTest,5490,55.759000062942505
BetaTest,5490,55.605000019073486
BetaTest,5490,60.00200009346008
BetaTest,5490,59.64699983596802
BetaTest,5490,620.2720000743866
OpenTable,5490,6.661999940872192
OpenTable,5490,1662.8050000667572
OpenTable,5490,64.92499995231628
OpenTable,5490,64.12999987602234
OpenTable,5490,61.9449999332428
OpenTable,5490,1472.4289999008179
PlayrixTesting,3444,0.5310001373291016
Uber,7336,62.32699990272522
OpenTable,5490,56.54900002479553
PlayrixTesting,3444,0.37400007247924805
Uber,7336,56.995999813079834
Twitter,20954,57.08800005912781
HostelWorld,8816,57.55900001525879
OLX,189570,57.151999950408936
ZQGame,9290,63.73800015449524
TheNewYorkTimes,16948,58.84400010108948
OpenTable,5490,56.81500005722046
PlayrixTesting,3444,0.4290001392364502
OpenTable,5490,56.93599987030029
Uber,7336,60.95700001716614
OpenTable,5490,63.20799994468689
Uber,7336,62.66100001335144
OpenTable,5490,61.163999795913696
Uber,7336,60.60600018501282
Twitter,20954,62.5789999961853
HostelWorld,8816,61.36699986457825
OLX,189570,61.65300011634827
ZQGame,9290,62.29699993133545
TheNewYorkTimes,16948,60.050999879837036
NHNStudio629,186648,60.14300012588501
Xyrality,3066,61.62599992752075
MIXI,161118,61.359999895095825
Ibotta,3964,61.45199990272522
GSShop,19082,62.49500012397766
CJMall,20848,60.74300003051758
Memebox,170596,61.317999839782715
NHNEnt,177484,60.46799993515015
Nexon,186576,61.15899991989136
AeriaGames,3080,61.085999965667725
AmericanWell,16778,61.437000036239624
LINE,180642,60.5550000667572
Pepabo,170716,60.38100004196167
ATeam,15486,59.30299997329712
Ponos,22906,67.66400003433228
Fincon,162394,60.062999963760376
ComicSmart,14468,70.74499988555908
Eq,17310,59.1470000743866
EAJapan,17774,59.90999984741211
FutureGames,10468,60.13700008392334
Gamevil,10034,60.06000018119812
Supercell,1681,60.508999824523926
Nickelodeon,19512,60.83899998664856
Wargaming,12276,60.46799993515015
433,186770,60.17400002479553
JUSTEAT,189406,60.01300001144409
ShopDirect,189772,61.86299991607666
OLXIndia,189650,62.574000120162964
Crowdstar,1693,75.02800011634827
AirRewardz,189204,60.888999938964844
MixRadio,178206,61.28399991989136
TodayTix,14982,61.96000003814697
Ubisoft,6918,61.121999979019165
RockYou,18082,61.51600003242493
Blizzard,189732,63.87999987602234
GrubHub,180554,63.00999999046326
DraftKings,14062,62.25699996948242
CashCloud,13268,61.551000118255615
Sephora,17908,61.66600012779236
QuestDrop,186354,72.75100016593933
OLXAfrica,189872,64.4079999923706
GiltGroupe,10764,60.378000020980835
AnastasiaInternational,5470,59.84600019454956
Tune BI Demo,999999,0.4230000972747803
EA Japan,17774,0.34400010108947754
EA Japan,17774,0.3450000286102295
EA Japan,17774,0.44299983978271484
EA Japan,17774,0.36500000953674316
Uber,7336,63.26300001144409
EAJapan,17774,63.47000002861023
Mixi,161118,61.365999937057495
Recarga,19418,69.69899988174438
BetaTest,19418,65.23100018501282
OpenTable,5490,63.39900016784668
PlayrixTesting,3444,0.42100000381469727
Uber,7336,63.08699989318848
Twitter,20954,60.24899983406067
HostelWorld,8816,60.825000047683716
OLX,189570,62.46399998664856
ZQGame,9290,62.16700005531311
TheNewYorkTimes,16948,64.757000207901
NHNStudio629,186648,64.88100004196167
Xyrality,3066,64.34999990463257
Mixi,161118,63.020999908447266
Ibotta,3964,63.20899987220764
GSShop,19082,62.699000120162964
CJMall,20848,61.74900007247925
Memebox,170596,74.29999995231628
NHNEnt,177484,63.63300013542175
Nexon,186576,65.64699983596802
AeriaGames,3080,66.05299997329712
AmericanWell,16778,65.44599986076355
LINE,180642,63.460999965667725
Pepabo,170716,64.22100019454956
ATeam,15486,64.09800004959106
Ponos,22906,63.36800003051758
Fincon,162394,82.2739999294281
ComicSmart,14468,75.47300004959106
Eq,17310,62.669999837875366
EAJapan,17774,60.65299987792969
FutureGames,10468,63.25699996948242
Gamevil,10034,61.2960000038147
Supercell,1681,60.99500012397766
Nickelodeon,19512,61.51100015640259
Wargaming,12276,63.7720000743866
433,186770,62.805999994277954
JUSTEAT,189406,69.9210000038147
ShopDirect,189772,61.63900017738342
OLXIndia,189650,61.88900017738342
Crowdstar,1693,61.931999921798706
AirRewardz,189204,60.43599987030029
MixRadio,178206,62.92999982833862
TodayTix,14982,62.25800013542175
Ubisoft,6918,67.38100004196167
RockYou,18082,62.47800016403198
Blizzard,189732,63.34299993515015
GrubHub,180554,65.33700013160706
DraftKings,14062,63.525999784469604
CashCloud,13268,62.932000160217285
Sephora,17908,63.836000204086304
QuestDrop,186354,64.08599996566772
OLXAfrica,189872,62.8529999256134
GiltGroupe,10764,62.12000012397766
AnastasiaInternational,5470,61.71399998664856
Tune BI Demo,999999,0.2650001049041748
Xome,182112,62.59000015258789
Birdman,189920,67.86699986457825
Dubizzle,189925,69.01999998092651
Recarga,19418,63.10899996757507
Xyrality,3066,61.21399998664856
xyrality,3066,63.870999813079834
zqgame,9290,62.21500015258789
G2A,190159,71.03200006484985
SSI,5128,124.04800009727478
OpenTable,5490,455.1989998817444
OpenTable,5490,153.13300013542175
Kabam,885,70.95300006866455
GoldenFrog,171844,437.22899985313416
GoldenFrog,171844,755.5360000133514
GoldenFrog,171844,62.57299995422363
GoldenFrog,171844,150.6840000152588
GoldenFrog,171844,153.117999792099
Hotwire,5788,937.6099998950958
Hotwire,5788,114.24600005149841
Hotwire,5788,62.25099992752075
Hotels.com,186232,31.659000158309937
Hotels,186232,1277.2639999389648
Hotels,186232,95.63299989700317
Hotels,186232,118.375
Hotels,186232,63.92700004577637
AirRewardz,189204,684.4449999332428
AirRewardz,189204,721.6070001125336
AirRewardz,189204,13.352999925613403
AirRewardz,189204,0.24300003051757812
AirRewardz,189204,12.394000053405762
AirRewardz,189204,861.6080000400543
OpenTable,5490,1499.8090000152588
PlayrixTesting,3444,3.4709999561309814
Uber,7336,312.2190001010895
HostelWorld,8816,622.1569998264313
OLX,189570,6515.713999986649
zqgame,9290,889.0659999847412
TheNewYorkTimes,16948,1666.3399999141693
NHNStudio629,186648,1697.3389999866486
xyrality,3066,952.7150001525879
Mixi,161118,8238.825999975204
Ibotta,3964,1594.7210001945496
GSShop,19082,1645.9279999732971
CJMall,20848,2001.5230000019073
Memebox,170596,907.789999961853
NHNEnt,177484,500.9119999408722
Nexon,186576,4279.75200009346
AeriaGames,3080,1015.5260000228882
AmericanWell,16778,863.2590000629425
LINE,180642,15616.739000082016
Pepabo,170716,1203.6499998569489
ATeam,15486,1368.292000055313
Ponos,22906,1266.0810000896454
Fincon,162394,946.1840000152588
ComicSmart,14468,546.3789999485016
Eq,17310,928.7229998111725
EAJapan,17774,799.1129999160767
FutureGames,10468,4937.005999803543
Gamevil,10034,2188.0910000801086
Supercell,1681,18309.486999988556
Nickelodeon,19512,19722.044000148773
Wargaming,12276,9396.151999950409
433,186770,966.5920000076294
Uber,7336,62.98699998855591
Uber,7336,8416.142999887466
AnastasiaInternational,5470,1018.4589998722076
Xome,182112,928.0299999713898
Wargaming,12276,2002.3250000476837
TuneBIDemo,999999,1316.148999929428
TuneBIDemo,999999,0.23399996757507324
TuneBIDemo,999999,0.4219999313354492
TuneBIDemo,999999,0.4519999027252197
TuneBIDemo,999999,0.35899996757507324
TuneBIDemo,999999,66.83200001716614
TuneBIDemo,999999,65.70900011062622
TuneBIDemo,999999,67.09700012207031
TuneBIDemo,999999,69.125
TuneBIDemo,999999,14.289999961853027
TuneBIDemo,999999,66.91000008583069
TuneBIDemo,999999,66.86299991607666
Xome,182112,67.31599998474121
Wargaming,12276,67.25300002098083
AmericanWell,16778,1035.4580001831055
OpenTable,5490,1636.5079998970032
Xyrality,3066,1059.5599999427795
Ibotta,3964,1506.9010000228882
433,186770,1066.361999988556
PlayrixTesting,3444,4.087000131607056
Twitter,20954,3131.946000099182
HostelWorld,8816,896.1000001430511
OLX,189570,4080.8559999465942
TheNewYorkTimes,16948,2171.0569999217987
Mixi,161118,607.9460000991821
AeriaGames,3080,450.30400013923645
FutureGames,10468,389.04299998283386
Gamevil,10034,392.81699991226196
Nickelodeon,19512,388.4340000152588
JUSTEAT,189406,390.47699999809265
OLXIndia,189650,388.0590000152588
Crowdstar,1693,389.32299995422363
AirRewardz,189204,387.4359998703003
MixRadio,178206,386.4060001373291
TodayTix,14982,385.9379999637604
Ubisoft,6918,392.0840001106262
Blizzard,189732,391.3510000705719
DraftKings,14062,387.9650001525879
Sephora,17908,454.8140001296997
OLXAfrica,189872,384.64299988746643
GiltGroupe,10764,562.4559998512268
Recarga,19418,792.779000043869
G2A,190159,767.8570001125336
Birdman,189920,891.0840001106262
Dubizzle,189925,867.0230000019073
SSI,5128,863.8039999008179
Match,14716,1089.2490000724792
Kabam,885,2921.757999897003
GoldenFrog,171844,815.9869999885559
Hotwire,5788,923.1319999694824
Hotels,186232,1239.4670000076294
AmericanWell,16778,178.82699990272522
OpenTable,5490,273.797000169754
Xyrality,3066,200.7170000076294
Ibotta,3964,235.17899990081787
433,186770,169.98200011253357
TuneBIDemo,999999,199.99699997901917
PlayrixTesting,3444,3.384999990463257
Uber,7336,62.91599988937378
Twitter,20954,528.7750000953674
HostelWorld,8816,185.45700001716614
OLX,189570,259.83899998664856
TheNewYorkTimes,16948,226.34499979019165
Mixi,161118,329.05799984931946
AeriaGames,3080,185.79900002479553
FutureGames,10468,286.0160000324249
Gamevil,10034,242.10199999809265
Nickelodeon,19512,219.41799998283386
Wargaming,12276,291.0090000629425
JUSTEAT,189406,229.61999988555908
OLXIndia,189650,314.64299988746643
Crowdstar,1693,252.39800000190735
AirRewardz,189204,189.01399993896484
MixRadio,178206,217.57800006866455
TodayTix,14982,198.85800004005432
Ubisoft,6918,293.22300004959106
Blizzard,189732,543.0169999599457
DraftKings,14062,222.0239999294281
Sephora,17908,211.85300016403198
OLXAfrica,189872,192.05599999427795
GiltGroupe,10764,210.1670000553131
AnastasiaInternational,5470,264.0350000858307
Recarga,19418,172.11800003051758
G2A,190159,149.79500007629395
Xome,182112,192.61600017547607
Birdman,189920,301.8199999332428
Dubizzle,189925,212.67900013923645
SSI,5128,238.77999997138977
Match,14716,3658.572000026703
Kabam,885,55.86500000953674
AmericanWell,16778,62.29199981689453
OpenTable,5490,69.06200003623962
Xyrality,3066,61.605000019073486
Ibotta,3964,63.13499999046326
433,186770,62.24499988555908
TuneBIDemo,999999,12.744999885559082
Uber,7336,61.87100005149841
Twitter,20954,60.71599984169006
HostelWorld,8816,61.54299998283386
OLX,189570,62.82299995422363
TheNewYorkTimes,16948,63.13599991798401
Mixi,161118,63.14999985694885
AeriaGames,3080,62.13600015640259
FutureGames,10468,62.05799984931946
Gamevil,10034,62.86999988555908
Nickelodeon,19512,61.96399998664856
Wargaming,12276,61.949000120162964
JUSTEAT,189406,63.74300003051758
OLXIndia,189650,62.36999988555908
Crowdstar,1693,63.35199999809265
AirRewardz,189204,62.69799995422363
MixRadio,178206,63.151000022888184
TodayTix,14982,61.450000047683716
Ubisoft,6918,60.57599997520447
Blizzard,189732,62.806999921798706
DraftKings,14062,63.07299995422363
Sephora,17908,61.948999881744385
OLXAfrica,189872,61.21599984169006
GiltGroupe,10764,62.63599991798401
AnastasiaInternational,5470,60.66900014877319
Recarga,19418,61.372000217437744
G2A,190159,61.47999978065491
Xome,182112,62.04200005531311
Birdman,189920,61.38700008392334
Dubizzle,189925,62.9779999256134
SSI,5128,62.58899998664856
Match,14716,61.248000144958496
Kabam,885,62.807000160217285
GoldenFrog,171844,63.92999982833862
Hotwire,5788,63.94600009918213
Hotels,186232,74.88199996948242
Kabam,885,52.245999813079834
GoldenFrog,171844,52.37100005149841
Kabam,885,480.38100004196167
GoldenFrog,171844,159.10800004005432
Hotwire,5788,190.6670000553131
Hotels,186232,251.2279999256134
AmericanWell,16778,66.75399994850159
OpenTable,5490,64.63299989700317
Xyrality,3066,64.11699986457825
Ibotta,3964,65.95800018310547
433,186770,64.4599997997284
TuneBIDemo,999999,12.995000123977661
Uber,7336,64.28999996185303
Twitter,20954,80.77900004386902
HostelWorld,8816,67.67499995231628
OLX,189570,89.40599989891052
TheNewYorkTimes,16948,78.72000002861023
Mixi,161118,87.3769998550415
AeriaGames,3080,66.12899994850159
FutureGames,10468,93.83500003814697
Gamevil,10034,81.35599994659424
Nickelodeon,19512,65.00699996948242
Wargaming,12276,65.77199983596802
JUSTEAT,189406,65.3659999370575
OLXIndia,189650,69.76500010490417
Crowdstar,1693,74.11700010299683
AirRewardz,189204,89.45299983024597
MixRadio,178206,65.59999990463257
TodayTix,14982,69.39100003242493
Ubisoft,6918,68.48599982261658
Blizzard,189732,67.36299991607666
DraftKings,14062,69.0789999961853
Sephora,17908,64.7409999370575
OLXAfrica,189872,65.11500000953674
GiltGroupe,10764,72.18299984931946
AnastasiaInternational,5470,71.98000001907349
Recarga,19418,83.00999999046326
G2A,190159,88.1729998588562
Xome,182112,79.5
Birdman,189920,71.49600005149841
Dubizzle,189925,81.18400001525879
SSI,5128,81.02800011634827
Match,14716,86.78499984741211
Kabam,885,80.57599997520447
GoldenFrog,171844,89.43600010871887
Hotwire,5788,66.61400008201599
Hotels,186232,99.8109998703003
AirRewardz,189204,768.4969999790192
TodayTix,14982,895.3660001754761
Ubisoft,6918,2302.0979998111725
Blizzard,189732,6640.066999912262
DraftKings,14062,1431.6710000038147
Sephora,17908,1498.5329999923706
OLXAfrica,189872,1128.3870000839233
OLXIndia,189650,3397.4079999923706
Crowdstar,1693,1472.6240000724792
Birdman,189920,177.85899996757507
Kabam,885,482.55099987983704
Match,14716,236.65700006484985
GiltGroupe,10764,286.12399983406067
MixRadio,178206,319.38499999046326
GiltGroupe,10764,215.3949999809265
MixRadio,178206,268.4029998779297
MixRadio,178206,255.97000002861023
Xyrality,3066,65.03699994087219
Wargaming,12276,65.41199994087219
OLXIndia,189650,65.97300004959106
Crowdstar,1693,65.50699996948242
AirRewardz,189204,68.99799990653992
MixRadio,178206,65.57099986076355
TodayTix,14982,64.8069999217987
Ubisoft,6918,63.3199999332428
Blizzard,189732,63.80400013923645
DraftKings,14062,64.9980001449585
Sephora,17908,64.86899995803833
OLXAfrica,189872,63.729000091552734
GiltGroupe,10764,64.0090000629425
BetaTest,189204,75.92700004577637
AirRewardz,189204,505.6210000514984
AirRewardz,189204,50.65400004386902
AirRewardz,189204,51.68400001525879
AirRewardz,189204,64.44600009918213
Move,13146,10.888999938964844
Move,13146,553.7290000915527
Xyrality,3066,66.41799998283386
Xyrality,3066,63.26199984550476
TuneBIDemo,999999,12.138000011444092
TuneBIDemo,999999,63.83500003814697
TuneBIDemo,999999,62.66000008583069
Xyrality,3066,62.95300006866455
Xyrality,3066,63.00599980354309
Xyrality,3066,55.753000020980835
Xyrality,3066,86.56699991226196
Xyrality,3066,64.9449999332428
TuneBIDemo,999999,66.97300004959106
MixRadio,178206,147.95199990272522
GiltGroupe,10764,137.97599983215332
BetaTest,178206,54.54300022125244
BetaTest,178206,335.15899991989136
BetaTest,178206,88.20199990272522
BetaTest,178206,60.99799990653992
BetaTest,178206,55.8030002117157
BetaTest,178206,57.89400005340576
BetaTest,178206,55.58400011062622
BetaTest,178206,64.67899990081787
BetaTest,178206,58.14199995994568
BetaTest,178206,55.632999897003174
BetaTest,178206,1.437000036239624
BetaTest,178206,56.49399995803833
AmazonUK,188876,11817.773000001907
Move,13146,1914.5960001945496
Xyrality,3066,1042.6390001773834
OpenTable,5490,1426.9270000457764
Ibotta,3964,1176.441999912262
Move,13146,91.65199995040894
Move,13146,54.2739999294281
AmazonUK,188876,97.28500008583069
Move,13146,0.14499998092651367
AmazonUK,188876,0.15400004386901855
Move,13146,72.92399978637695
AmazonUK,188876,65.7829999923706
Scopely,1835,1.5289998054504395
Scopely,1835,1038.2089998722076
Scopely,1835,65.50499987602234
Scopely,1835,51.77800011634827
Scopely,1835,126.05099987983704
Move,13146,82.13700008392334
AmazonUK,188876,82.75999999046326
Scopely,1835,74.25200009346008
Move,13146,78.43799996376038
AmazonUK,188876,78.92199993133545
Scopely,1835,552.0949997901917
Scopely,1835,0.0
Scopely,1835,0.0
Scopely,1835,0.0
Scopely,1835,0.0
Scopely,1835,2710.9939999580383
Scopely,1835,76.36400008201599
